num_id,lang_family,lang_name,lang_id_udhr,text_udhr
147,Turkic,Kyrgyz,udhr_kyrgyz,&#x0411;&#x0430;&#x0440;&#x0434;&#x044B;&#x043A; &#x0430;&#x0434;&#x0430;&#x043C;&#x0434;&#x0430;&#x0440; &#x04E9;&#x0437; &#x0431;&#x0435;&#x0434;&#x0435;&#x043B;&#x0438;&#x043D;&#x0434;&#x0435; &#x0436;&#x0430;&#x043D;&#x0430; &#x0443;&#x043A;&#x0443;&#x043A;&#x0442;&#x0430;&#x0440;&#x044B;&#x043D;&#x0434;&#x0430; &#x044D;&#x0440;&#x043A;&#x0438;&#x043D; &#x0436;&#x0430;&#x043D;&#x0430; &#x0442;&#x0435;&#x04A3; &#x0443;&#x043A;&#x0443;&#x043A;&#x0442;&#x0443;&#x0443; &#x0431;&#x043E;&#x043B;&#x0443;&#x043F; &#x0436;&#x0430;&#x0440;&#x0430;&#x043B;&#x0430;&#x0442;. &#x0410;&#x043B;&#x0430;&#x0440;&#x0434;&#x044B;&#x043D; &#x0430;&#x04A3; -&#x0441;&#x0435;&#x0437;&#x0438;&#x043C;&#x0438; &#x043C;&#x0435;&#x043D;&#x0435;&#x043D; &#x0430;&#x0431;&#x0438;&#x0439;&#x0438;&#x0440;&#x0438; &#x0431;&#x0430;&#x0440; &#x0436;&#x0430;&#x043D;&#x0430; &#x0431;&#x0438;&#x0440;&#x0438;-&#x0431;&#x0438;&#x0440;&#x0438;&#x043D;&#x0435; &#x0431;&#x0438;&#x0440; &#x0442;&#x0443;&#x0443;&#x0433;&#x0430;&#x043D;&#x0434;&#x044B;&#x043A; &#x043C;&#x0430;&#x043C;&#x0438;&#x043B;&#x0435; &#x043A;&#x044B;&#x043B;&#x0443;&#x0443;&#x0433;&#x0430; &#x0442;&#x0438;&#x0439;&#x0438;&#x0448;.
148,Turkic,Turkish,udhr_tr,"Bütün insanlar hür, haysiyet ve haklar bakımından eşit doğarlar. Akıl ve vicdana sahiptirler ve birbirlerine karşı kardeşlik zihniyeti ile hareket etmelidirler. | &#1576;&#1578;&#1608;&#1606; &#1575;&#1606;&#1587;&#1575;&#1606;&#1604;&#1585; &#1581;&#1585;&#1548; &#1581;&#1610;&#1588;&#1610;&#1578; &#1608; &#1581;&#1602;&#1604;&#1585; &#1576;&#1575;&#1602;&#1605;&#1709;&#1583;&#1606; &#1575;&#1588;&#1578; &#1591;&#1608;&#1594;&#1585;&#1604;&#1585;. &#1593;&#1602;&#1604; &#1608; &#1608;&#1580;&#1583;&#1575;&#1606;&#1607; &#1589;&#1581;&#1576;&#1578;&#1585;&#1604;&#1585; &#1608; &#1576;&#1585;&#1576;&#1585;&#1604;&#1585;&#1610;&#1606;&#1607; &#1602;&#1575;&#1585;&#1588;&#1608; &#1602;&#1585;&#1583;&#1575;&#1588;&#1604;&#1602; &#1584;&#1607;&#1606;&#1610;&#1578; &#1575;&#1610;&#1604;&#1607; &#1581;&#1585;&#1603;&#1578; &#1575;&#1578;&#1605;&#1607;&#1604;&#1608;&#1583;&#1585;&#1604;&#1585;."
149,Turkic,Turkmen,udhr_turkmen,&#1061;&#1077;&#1084;&#1084;&#1077; &#1072;&#1076;&#1072;&#1084;&#1083;&#1072;&#1088; &#1257;&#1079; &#1084;&#1077;&#1088;&#1090;&#1077;&#1073;&#1077;&#1089;&#1080; &#1074;&#1077; &#1093;&#1091;&#1082;&#1091;&#1082;&#1083;&#1072;&#1088;&#1099; &#1073;&#1102;&#1085;&#1095;&#1072; &#1076;&#1077;&#1187; &#1103;&#1075;&#1076;&#1072;&#1081;&#1076;&#1072; &#1076;&#1199;&#1085;&#1081;&#1241; &#1080;&#1085;&#1081;&#1241;&#1088;&#1083;&#1077;&#1088;.&#1054;&#1083;&#1072;&#1088;&#1072; &#1072;&#1187; &#1093;&#1077;&#1084; &#1074;&#1099;&#1078;&#1076;&#1072;&#1085; &#1073;&#1077;&#1088;&#1083;&#1077;&#1085;&#1076;&#1080;&#1088; &#1074;&#1077; &#1086;&#1083;&#1072;&#1088; &#1073;&#1080;&#1088;-&#1073;&#1080;&#1088;&#1083;&#1077;&#1088;&#1080; &#1073;&#1080;&#1083;&#1077;&#1085; &#1076;&#1086;&#1075;&#1072;&#1085;&#1083;&#1099;&#1082; &#1088;&#1091;&#1093;&#1091;&#1085;&#1076;&#1072;&#1082;&#1099; &#1075;&#1072;&#1088;&#1072;&#1081;&#1099;&#1096;&#1076;&#1072; &#1073;&#1086;&#1083;&#1084;&#1072;&#1083;&#1099;&#1076;&#1099;&#1088;&#1083;&#1072;&#1088;.
150,Turkic,Uyghur,udhr_uyghur,&#64428;&#65258;&#65251;&#65252;&#65258; &#1574;&#1575;&#1583;&#1749;&#1605; &#1586;&#1575;&#65255;&#64489;&#65194;&#64488;&#65256;&#65276; &#65163;&#65258;&#65197;&#65243;&#64489;&#65254;&#1548; &#65163;&#64489;&#65200;&#65199;&#65257;&#65173;-&#1726;&#1734;&#1585;&#65251;&#65258;&#1578; &#1739;&#1749; &#1726;&#1608;&#1602;&#1735;&#1602;&#1578;&#1575; &#1576;&#1575;&#1662;&#1576;&#1575;&#1585;&#1575;&#1739;&#1749;&#1585; &#1576;&#1608;&#1604;&#1735;&#1662; &#1578;&#1735;&#1594;&#1735;&#1604;&#1594;&#1575;&#1606;. &#1574;&#1735;&#1604;&#1575;&#1585; &#65163;&#65258;&#65239;&#64489;&#65248;&#64405;&#65258; &#1739;&#1749; &#1739;&#64488;&#65184;&#65194;&#65165;&#65255;&#65232;&#65166; &#65163;&#64489;&#64405;&#65258; &#64428;&#65258;&#65251;&#65194;&#65257; &#65169;&#64489;&#65198;-&#65169;&#64489;&#65198;&#64488;&#64405;&#65258; &#65239;&#64487;&#65198;&#64488;&#65256;&#65194;&#65165;&#65207;&#65248;&#64489;&#65238; &#65251;&#64472;&#65255;&#65166;&#65203;&#64489;&#64479;&#64488;&#65176;&#64489;&#64405;&#65258; &#65191;&#65166;&#65201; &#65197;&#65261;&#64426; &#65169;&#64489;&#65248;&#65258;&#65253; &#65251;&#64472;&#65163;&#65166;&#65251;&#64489;&#65248;&#65258; &#65239;&#64489;&#65248;&#64489;&#65208;&#65264; &#65243;&#64487;&#65198;&#1749;&#1603;.
151,Turkic,Uzbek,udhr_uz,"H&#x0321;&#x0259;mm&#x0259; ad&#x0259;m zatidinla &#x0259;rkin, izz&#x0259;t-h&#x0321;&#x0275;rm&#x0259;t w&#x0259; hok&#x0321;uk&#x0321;ta babbaraw&#x0259;r bolup tu&#x01A3;ul&#x01A3;an. Ular &#x0259;k&#x0321;il&#x01A3;&#x0259; w&#x0259; wijdan&#x01A3;a ig&#x0259; h&#x0321;&#x0259;md&#x0259; bir-birig&#x0259; k&#x0321;erindaxlik&#x0321; munasiwitig&#x0259; hax roh bil&#x0259;n mu&#x2019;amil&#x0259; k&#x0321;ilixi ker&#x0259;k."
152,Uralic,Estonian,udhr_et,K&otilde;ik inimesed s&uuml;nnivad vabadena ja v&otilde;rdsetena oma v&auml;&auml;rikuselt ja &otilde;igustelt. Neile on antud m&otilde;istus ja s&uuml;dametunnistus ja nende suhtumist &uuml;ksteisesse peab kandma vendluse vaim.
153,Uralic,Finnish,udhr2_fi,"Kaikki ihmiset syntyv&auml;t vapaina ja tasavertaisina arvoltaan ja oikeuksiltaan. Heille on annettu j&auml;rki ja omatunto, ja heid&auml;n on toimittava toisiaan kohtaan veljeyden hengess&auml;."
154,Uralic,Hungarian,udhr_hu,"Minden emberi l&eacute;ny szabadon sz&uuml;letik &eacute;s egyenl&#x0151; m&eacute;lt&oacute;s&aacute;ga &eacute;s joga van. Az emberek, &eacute;sszel &eacute;s lelkiismerettel b&iacute;rv&aacute;n, egym&aacute;ssal szemben testv&eacute;ri szellemben kell hogy viseltessenek."
155,Uralic,Livonian,udhr_livonian,"Am&#x0101;d rovzt att&otilde; sind&otilde;nd br&#x012B;d ja  &#x012B;dlizt e&#x0146;t&scaron; v&#x01DF;rtit&otilde;ks ja  &otilde;igizt&otilde;ks. N&auml;nt&otilde;n um andt&otilde;d  m&#x016B;o&scaron;t&otilde;ks ja sid&#x0101;mtundimi, ja n&auml;nt&otilde;n um &#x012B;dtuois&otilde; tuoim&otilde;m&otilde;st  ve&#x013C;kub vaims&otilde;."
156,Uralic,"North S&aacute;mi",udhr_northernsami,Buot olbmot leat rieg&aacute;dan friddjan ja olmmo&scaron;&aacute;rvvu ja olmmo&scaron;vuoigatvuo&#x0111;aid d&aacute;fus . Sii leat jierbmala&scaron; olbmot geain lea oamedovdu ja sii g&aacute;lgga&scaron;e leat dego vielja&#x010D;agat.
